Purity	Accuracy	a	b
0.08777561	0.8351720949084587	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.088176414	0.8364079119618667	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.08857722	0.8365257460588184	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.08897802	0.8366224629215617	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.08937883	0.835291595247416	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.08977963	0.8366083513114868	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.090180434	0.8357338767784482	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.09058124	0.8364651133818423	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.09098204	0.8357693397575744	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.091382846	0.8359353643085805	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.09178365	0.8353789317973508	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.092184454	0.836187620649387	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.09258526	0.8348217838506373	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.09298606	0.8343641136255526	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.093386866	0.8352434230743712	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.09378767	0.8366829662750718	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.094188474	0.8367376027255291	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.09458928	0.8357606682710792	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.09499008	0.8360183260148539	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.095390886	0.8343734582682393	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.09579169	0.8353299463003226	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.096192494	0.8339843898989924	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.0965933	0.8348291002979789	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.0969941	0.8348696044923423	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.097394906	0.8354585797981654	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.09779571	0.8347484155212528	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.098196514	0.8364125120535691	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.09859732	0.8360289403530147	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.09899812	0.8348756291176531	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.099398926	0.8360607757023725	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.09979973	0.8365459695667062	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.100200534	0.8351742670629403	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.10060134	0.8367999723685723	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.10100214	0.8365754686634058	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.101402946	0.8360880080623843	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.10180375	0.8364305925706106	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.102204554	0.8350964128393163	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.10260536	0.8364052560889159	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.10300616	0.8350259875260868	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.103406966	0.8363685398882644	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.10380777	0.8355307033258209	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.10420857	0.8353105800030332	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.10460938	0.8359083670367777	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.10501018	0.8353122157516922	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.105410986	0.8359185280768487	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.10581179	0.8355413340185915	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.10621259	0.8369955881178097	[0.833, 0.841]	-----------------------------------------------------------------------------------||---------------
0.1066134	0.8338034938076953	[0.83, 0.837]	-----------------------------------------------------------------------------------|----------------
0.1070142	0.8360913731458306	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.107415006	0.8355791238193083	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.10781581	0.8347158095293551	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.10821661	0.8339488358218742	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.10861742	0.8345868612197286	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.10901822	0.8353519370255873	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.109419025	0.8343227913774871	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.10981983	0.8355774196655539	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.11022063	0.8364135989702473	[0.833, 0.84]	-----------------------------------------------------------------------------------||---------------
0.11062144	0.8353954374231772	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.11102224	0.8349222033564847	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.111423045	0.8358411147735841	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.11182385	0.835432610771571	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.11222465	0.8349794112552684	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.11262546	0.8354607397793207	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.11302626	0.8353233710912034	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.113427065	0.8354870166330967	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.11382787	0.8350957852173263	[0.831, 0.839]	-----------------------------------------------------------------------------------|----------------
0.11422867	0.8357470067758912	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.11462948	0.8347111093630163	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.11503028	0.8360340817949186	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.115431085	0.8341342717213482	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.11583189	0.8344878269705701	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.11623269	0.8337785173474028	[0.83, 0.837]	-----------------------------------------------------------------------------------|----------------
0.1166335	0.8347536102731318	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.1170343	0.8347790575417845	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.117435105	0.8357265317484727	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.11783591	0.8357466127908157	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.11823671	0.8340002912284837	[0.83, 0.838]	-----------------------------------------------------------------------------------|----------------
0.11863752	0.8346819175705054	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.11903832	0.8346515135139985	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.119439125	0.8342679672664296	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
0.11983993	0.835965605335364	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.12024073	0.8354923464037936	[0.832, 0.839]	-----------------------------------------------------------------------------------|----------------
0.12064154	0.8359732252688993	[0.832, 0.84]	-----------------------------------------------------------------------------------||---------------
0.12104234	0.8347373949596899	[0.831, 0.838]	-----------------------------------------------------------------------------------|----------------
